"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"20:07:44,3785372","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.949.120, Length: 16.384, Priority: Normal"
"20:07:44,3787184","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.949.120, Length: 16.384, Priority: Normal"
"20:07:44,4029050","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.965.504, Length: 16.384, Priority: Normal"
"20:07:44,4030947","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.965.504, Length: 16.384, Priority: Normal"
"20:07:44,4268903","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.981.888, Length: 16.384, Priority: Normal"
"20:07:44,4270798","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.981.888, Length: 16.384, Priority: Normal"
"20:07:44,4507083","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 2.998.272, Length: 16.384, Priority: Normal"
"20:07:44,4509476","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 2.998.272, Length: 16.384, Priority: Normal"
"20:07:44,4758790","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.014.656, Length: 16.384, Priority: Normal"
"20:07:44,4760625","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.014.656, Length: 16.384, Priority: Normal"
"20:07:44,5004458","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.031.040, Length: 16.384, Priority: Normal"
"20:07:44,5006280","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.031.040, Length: 16.384, Priority: Normal"
"20:07:44,5258843","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.047.424, Length: 16.384, Priority: Normal"
"20:07:44,5260819","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.047.424, Length: 16.384, Priority: Normal"
"20:07:44,5500126","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.063.808, Length: 16.384, Priority: Normal"
"20:07:44,5501798","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.063.808, Length: 16.384, Priority: Normal"
"20:07:44,5742455","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.080.192, Length: 16.384, Priority: Normal"
"20:07:44,5744306","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.080.192, Length: 16.384, Priority: Normal"
"20:07:44,5992264","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.096.576, Length: 16.384, Priority: Normal"
"20:07:44,5994074","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.096.576, Length: 16.384, Priority: Normal"
"20:07:44,6233214","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.112.960, Length: 16.384, Priority: Normal"
"20:07:44,6234880","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.112.960, Length: 16.384, Priority: Normal"
"20:07:44,6479000","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.129.344, Length: 16.384, Priority: Normal"
"20:07:44,6480990","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.129.344, Length: 16.384, Priority: Normal"
"20:07:44,6723894","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.145.728, Length: 16.384, Priority: Normal"
"20:07:44,6755794","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.145.728, Length: 16.384, Priority: Normal"
"20:07:44,7013380","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.162.112, Length: 16.384, Priority: Normal"
"20:07:44,7015048","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.162.112, Length: 16.384, Priority: Normal"
"20:07:44,7273415","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.178.496, Length: 16.384, Priority: Normal"
"20:07:44,7275204","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.178.496, Length: 16.384, Priority: Normal"
"20:07:44,7519043","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.194.880, Length: 16.384, Priority: Normal"
"20:07:44,7520897","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.194.880, Length: 16.384, Priority: Normal"
"20:07:44,7770455","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.211.264, Length: 16.384, Priority: Normal"
"20:07:44,7794314","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.211.264, Length: 16.384, Priority: Normal"
"20:07:44,8286971","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.227.648, Length: 16.384, Priority: Normal"
"20:07:44,8289372","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.227.648, Length: 16.384, Priority: Normal"
"20:07:44,8526161","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.244.032, Length: 16.384, Priority: Normal"
"20:07:44,8528862","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.244.032, Length: 16.384, Priority: Normal"
"20:07:44,8785095","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.260.416, Length: 16.384, Priority: Normal"
"20:07:44,8786958","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.260.416, Length: 16.384, Priority: Normal"
"20:07:44,9028750","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.276.800, Length: 16.384, Priority: Normal"
"20:07:44,9030291","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.276.800, Length: 16.384, Priority: Normal"
"20:07:44,9291846","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.293.184, Length: 16.384, Priority: Normal"
"20:07:44,9293708","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.293.184, Length: 16.384, Priority: Normal"
"20:07:44,9541222","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.309.568, Length: 16.384, Priority: Normal"
"20:07:44,9543132","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.309.568, Length: 16.384, Priority: Normal"
"20:07:44,9788886","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.325.952, Length: 16.384, Priority: Normal"
"20:07:44,9790889","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.325.952, Length: 16.384, Priority: Normal"
"20:07:45,0107140","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.342.336, Length: 16.384, Priority: Normal"
"20:07:45,0110729","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.342.336, Length: 16.384, Priority: Normal"
"20:07:45,0348497","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.358.720, Length: 16.384, Priority: Normal"
"20:07:45,0350387","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.358.720, Length: 16.384, Priority: Normal"
"20:07:45,0595606","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.375.104, Length: 16.384, Priority: Normal"
"20:07:45,0598493","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.375.104, Length: 16.384, Priority: Normal"
"20:07:45,0859901","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.391.488, Length: 16.384, Priority: Normal"
"20:07:45,0861736","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.391.488, Length: 16.384, Priority: Normal"
"20:07:45,1095582","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.407.872, Length: 16.384, Priority: Normal"
"20:07:45,1097314","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.407.872, Length: 16.384, Priority: Normal"
"20:07:45,1335961","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.424.256, Length: 16.384, Priority: Normal"
"20:07:45,1338588","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.424.256, Length: 16.384, Priority: Normal"
"20:07:45,1581407","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.440.640, Length: 16.384, Priority: Normal"
"20:07:45,1583165","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.440.640, Length: 16.384, Priority: Normal"
"20:07:45,1822398","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.457.024, Length: 16.384, Priority: Normal"
"20:07:45,1824249","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.457.024, Length: 16.384, Priority: Normal"
"20:07:45,2067345","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.473.408, Length: 16.384, Priority: Normal"
"20:07:45,2068974","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.473.408, Length: 16.384, Priority: Normal"
"20:07:45,2307418","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.489.792, Length: 16.384, Priority: Normal"
"20:07:45,2309242","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.489.792, Length: 16.384, Priority: Normal"
"20:07:45,2549886","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.506.176, Length: 16.384, Priority: Normal"
"20:07:45,2551741","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.506.176, Length: 16.384, Priority: Normal"
"20:07:45,2788477","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.522.560, Length: 16.384, Priority: Normal"
"20:07:45,2790334","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.522.560, Length: 16.384, Priority: Normal"
"20:07:45,3032238","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.538.944, Length: 16.384, Priority: Normal"
"20:07:45,3034051","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.538.944, Length: 16.384, Priority: Normal"
"20:07:45,3274412","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.555.328, Length: 16.384, Priority: Normal"
"20:07:45,3276156","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.555.328, Length: 16.384, Priority: Normal"
"20:07:45,3516780","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.571.712, Length: 16.384, Priority: Normal"
"20:07:45,3520014","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.571.712, Length: 16.384, Priority: Normal"
"20:07:45,3759746","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.588.096, Length: 16.384, Priority: Normal"
"20:07:45,3761232","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.588.096, Length: 16.384, Priority: Normal"
"20:07:45,4002800","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.604.480, Length: 16.384, Priority: Normal"
"20:07:45,4004548","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.604.480, Length: 16.384, Priority: Normal"
"20:07:45,4246832","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.620.864, Length: 16.384, Priority: Normal"
"20:07:45,4250234","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.620.864, Length: 16.384, Priority: Normal"
"20:07:45,4489911","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.637.248, Length: 16.384, Priority: Normal"
"20:07:45,4491782","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.637.248, Length: 16.384, Priority: Normal"
"20:07:45,4733323","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.653.632, Length: 16.384, Priority: Normal"
"20:07:45,4735121","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.653.632, Length: 16.384, Priority: Normal"
"20:07:45,4973408","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.670.016, Length: 16.384, Priority: Normal"
"20:07:45,4975550","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.670.016, Length: 16.384, Priority: Normal"
"20:07:45,5216136","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.686.400, Length: 16.384, Priority: Normal"
"20:07:45,5219336","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.686.400, Length: 16.384, Priority: Normal"
"20:07:45,5475640","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.702.784, Length: 16.384, Priority: Normal"
"20:07:45,5479694","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.702.784, Length: 16.384, Priority: Normal"
"20:07:45,5729768","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.719.168, Length: 5.158, Priority: Normal"
"20:07:45,5730975","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","END OF FILE","Offset: 3.724.326, Length: 11.226, Priority: Normal"
"20:07:45,5732198","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 3.719.168, Length: 5.158, Priority: Normal"
"20:07:45,5733160","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","END OF FILE","Offset: 3.724.326, Length: 11.226, Priority: Normal"
"20:07:45,5814347","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","END OF FILE","Offset: 3.724.326, Length: 16.384, Priority: Normal"
"20:07:45,5815159","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","END OF FILE","Offset: 3.724.326, Length: 1, Priority: Normal"
"20:07:45,5816556","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","END OF FILE","Offset: 3.724.326, Length: 16.384, Priority: Normal"
"20:07:45,5817340","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","END OF FILE","Offset: 3.724.326, Length: 1, Priority: Normal"
"20:07:45,5820064","kflog.exe","3636","CloseFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS",""
"20:07:45,5821024","kflog.exe","3636","CloseFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS",""
"20:07:45,5828506","kflog.exe","3636","CreateFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Desired Access: Read Attributes, Delete, Disposition: Open, Options: Non-Directory File, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:07:45,5829778","kflog.exe","3636","QueryAttributeTagFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Attributes: A, ReparseTag: 0x0"
"20:07:45,5830304","kflog.exe","3636","SetDispositionInformationFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Delete: True"
"20:07:45,5831108","kflog.exe","3636","CloseFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS",""
"20:07:45,5875026","kflog.exe","3636","CreateFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:07:45,5879254","kflog.exe","3636","CreateFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Desired Access: Read Attributes, Delete, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:07:45,5880065","kflog.exe","3636","QueryAttributeTagFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Attributes: A, ReparseTag: 0x0"
"20:07:45,5880646","kflog.exe","3636","QueryBasicInformationFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","CreationTime: 04.09.2014 20:06:59, LastAccessTime: 04.09.2014 20:06:59, LastWriteTime: 04.09.2014 20:07:13, ChangeTime: 04.09.2014 20:07:13, FileAttributes: A"
"20:07:45,5883695","kflog.exe","3636","SetRenameInformationFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","ReplaceIfExists: False, FileName: C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT"
"20:07:45,5899196","kflog.exe","3636","CloseFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS",""
"20:07:45,5964165","SearchProtocolHost.exe","2196","CreateFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Open Reparse Point, Open Requiring Oplock, Attributes: N, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:07:45,5968802","SearchProtocolHost.exe","2196","FileSystemControl","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Control: FSCTL_REQUEST_FILTER_OPLOCK"
"20:07:45,5971774","SearchProtocolHost.exe","2196","QueryStandardInformationFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","AllocationSize: 3.727.360, EndOfFile: 3.724.326, NumberOfLinks: 1, DeletePending: False, Directory: False"
"20:07:45,5973512","SearchProtocolHost.exe","2196","QueryBasicInformationFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","CreationTime: 04.09.2014 18:56:55, LastAccessTime: 04.09.2014 20:06:59, LastWriteTime: 04.09.2014 20:07:13, ChangeTime: 04.09.2014 20:07:19, FileAttributes: A"
"20:07:45,5974974","SearchProtocolHost.exe","2196","QueryFileInternalInformationFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","IndexNumber: 0xf00000000b96b"
"20:07:45,5976488","SearchProtocolHost.exe","2196","FileSystemControl","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","NOT REPARSE POINT","Control: FSCTL_GET_REPARSE_POINT"
"20:07:45,5978687","SearchProtocolHost.exe","2196","QuerySecurityFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","BUFFER OVERFLOW","Information: Owner, Group, DACL"
"20:07:45,5980232","SearchProtocolHost.exe","2196","QuerySecurityFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Information: Owner, Group, DACL"
"20:07:45,5980591","SearchProtocolHost.exe","2196","QueryNameInformationFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Name: \Users\peter\KFLog\mapdata\airfields\WELT2000.TXT"
"20:07:45,5984151","SearchProtocolHost.exe","2196","QueryBasicInformationFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","CreationTime: 04.09.2014 18:56:55, LastAccessTime: 04.09.2014 20:06:59, LastWriteTime: 04.09.2014 20:07:13, ChangeTime: 04.09.2014 20:07:19, FileAttributes: A"
"20:07:45,5993574","SearchProtocolHost.exe","2196","CreateFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Disallow Exclusive, Attributes: N, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:07:45,8394405","SearchProtocolHost.exe","2196","CreateFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Desired Access: Read Attributes, Read Control, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:07:45,8395112","SearchProtocolHost.exe","2196","QuerySecurityFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","BUFFER OVERFLOW","Information: Owner"
"20:07:45,8395443","SearchProtocolHost.exe","2196","QuerySecurityFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Information: Owner"
"20:07:45,8395718","SearchProtocolHost.exe","2196","CloseFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS",""
"20:07:45,8547725","SearchProtocolHost.exe","2196","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 0, Length: 196.608, Priority: Very Low"
"20:07:46,6224589","MsMpEng.exe","752","CreateFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","CANNOT BREAK OPLOCK","Desired Access: Read Attributes, Disposition: Open, Options: Non-Directory File, Open For Backup, Open Reparse Point, Open Requiring Oplock, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:07:46,7592114","SearchProtocolHost.exe","2196","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 196.608, Length: 131.072"
"20:07:46,8635164","SearchProtocolHost.exe","2196","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 327.680, Length: 131.072"
"20:07:47,6689196","SearchProtocolHost.exe","2196","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 458.752, Length: 131.072"
"20:07:47,7742424","SearchProtocolHost.exe","2196","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 589.824, Length: 131.072"
"20:07:47,8469767","SearchProtocolHost.exe","2196","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 720.896, Length: 131.072"
"20:07:47,9203363","SearchProtocolHost.exe","2196","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 851.968, Length: 131.072"
"20:07:48,7234524","SearchProtocolHost.exe","2196","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 983.040, Length: 131.072"
"20:07:48,7881893","SearchProtocolHost.exe","2196","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.114.112, Length: 131.072"
